frame,captured_ns,processed_ns,shift_x,shift_y,quality,command_x,command_y,dropped_frames
30615,111352271280875,111352271946916,-6.96424,-7.9674,12.6019,86.4981,4.59699,15938
30617,111352271785583,111352272484458,-6.96424,-7.9674,12.6019,81.1432,-20,15939
30619,111352272280750,111352273014166,-6.96424,-7.9674,12.6019,86.4981,4.59699,15940
30621,111352272778166,111352273539125,-6.96424,-7.9674,12.6019,81.1432,-20,15942
30623,111352273276000,111352274064041,-5.96935,-7.96746,12.5993,86.4981,4.59699,15943
30626,111352274026333,111352274579041,-5.96935,-7.96746,12.5993,81.1432,-20,15944
30628,111352274526333,111352275093916,-5.96935,-7.96746,12.5993,86.6951,-0.506873,15945
30630,111352275031916,111352275609875,-5.96935,-7.96746,12.5993,81.1856,-20,15946
30632,111352275528375,111352276115583,-5.96934,-8.96384,12.6006,88.8622,-20,15947
30634,111352276029791,111352276630375,-4.97491,-8.96387,12.5983,94.2171,4.59699,15948
30636,111352276526041,111352277142333,-4.97491,-8.96387,12.5983,88.8622,-20,15949
30638,111352277027458,111352277680791,-4.97491,-8.96387,12.5983,94.2171,4.59699,15950
30640,111352277535916,111352278207125,-4.97491,-8.96387,12.5983,88.8622,-20,15951
30642,111352278031125,111352278733041,-4.97491,-8.96387,12.5983,94.2171,4.59699,15952
30644,111352278534500,111352279268875,-3.98066,-8.9639,12.5963,101.894,-20,15953
30646,111352279035000,111352279812791,-3.98066,-8.9639,12.5963,94.3682,11.6389,15955
30649,111352279779416,111352280346500,-3.98066,-8.9639,12.5963,101.831,-18.3713,15956
30651,111352280277458,111352280905458,-3.98066,-8.9639,12.5963,94.9925,-4.53341,15957
30653,111352280784125,111352281445250,-2.98628,-8.96394,12.5945,102.096,-20,15958
30655,111352281288750,111352281983916,-2.98628,-8.96394,12.5945,95.5168,-12.8786,15959
30657,111352281781500,111352282516250,-2.98628,-8.96394,12.5945,102.436,-20,15960
30659,111352282288041,111352283061583,-2.98628,-9.95995,12.5964,97.0816,-20,15962
30662,111352283034958,111352283606333,-1.99147,-9.95997,12.595,102.436,4.59699,15963
30664,111352283541583,111352284143250,-1.99147,-9.95997,12.595,97.0816,-20,15964
30666,111352284036583,111352284672208,-1.99147,-9.95997,12.595,102.436,4.59699,15965
30668,111352284536458,111352285207791,-0.996112,-9.95996,12.594,110.113,-20,15966
30670,111352285034875,111352285742916,-0.996112,-9.95996,12.594,102.436,15.5556,15967
30672,111352285535000,111352286270750,-0.996112,-9.95996,12.594,110.113,-20,15968
30674,111352286042208,111352286815208,-0.996112,-9.95996,12.594,102.768,6.9681,15970
30677,111352286772333,111352287359916,-6.47346e-05,-9.95996,12.5934,110.165,-20,15971
30679,111352287270208,111352287897500,-6.47346e-05,-9.95996,12.5934,103.413,-8.41461,15972
30681,111352287770208,111352288433541,-6.47346e-05,-9.95996,12.5934,110.495,-20,15973
30683,111352288277166,111352288977875,0.996678,-9.95994,12.5934,117.003,-20,15974
30685,111352288786458,111352289532500,0.996678,-9.95994,12.5934,110.889,-20,15975
30687,111352289280625,111352290068416,0.996678,-9.95994,12.5934,117.513,-20,15977
30690,111352290038166,111352290615458,1.99393,-9.95993,12.594,124.334,-20,15978
30692,111352290536041,111352291150583,1.99393,-9.95993,12.594,117.996,-19.1369,15979
30694,111352291034833,111352291684708,1.99393,-9.95993,12.594,124.781,-20,15980
30696,111352291535375,111352292217625,1.99393,-9.95993,12.594,118.47,-19.8037,15981
30698,111352292039541,111352292740166,2.99139,-9.95993,12.5952,125.236,-20,15982
30700,111352292536250,111352293276291,2.99139,-9.95993,12.5952,118.938,-20,15983
30702,111352293034958,111352293821666,2.99139,-9.95993,12.5952,125.695,-20,15985
30705,111352293777041,111352294363958,3.98879,-9.95992,12.597,130,-20,15986
30707,111352294275708,111352294893833,3.98879,-9.95992,12.597,123.72,-20,15987
30709,111352294784750,111352295438833,3.98879,-9.95992,12.597,130,-20,15988
30711,111352295279500,111352295971833,3.98879,-9.95992,12.597,123.718,-20,15989
30713,111352295785958,111352296508041,4.98581,-9.95989,12.5994,130,-20,15990
30715,111352296279916,111352297048541,4.98581,-9.95989,12.5994,123.717,-20,15992
30717,111352296775833,111352297595000,4.98581,-9.95989,12.5994,130,-20,15993
30720,111352297537166,111352298129750,4.98581,-9.95989,12.5994,123.716,-20,15994
30722,111352298038500,111352298664916,4.98581,-9.95989,12.5994,130,-20,15995
30724,111352298534666,111352299199291,5.98226,-9.95985,12.6024,130,-20,15996
30726,111352299032041,111352299734333,5.98226,-9.95985,12.6024,123.716,-20,15997
30728,111352299538833,111352300270083,5.98228,-8.96385,12.6006,129.07,4.59699,15998
30730,111352300036833,111352300810750,5.98228,-8.96385,12.6006,123.716,-20,16000
30733,111352300780958,111352301358958,5.98228,-8.96385,12.6006,129.07,4.59699,16001
30735,111352301281708,111352301892166,6.97813,-8.96382,12.6041,130,-20,16002
30737,111352301791958,111352302429291,6.97813,-8.96382,12.6041,122.323,15.5556,16003
30739,111352302278583,111352302976208,6.97813,-8.96382,12.6041,130,-20,16004
30741,111352302781333,111352303515125,6.97813,-8.96382,12.6041,122.323,15.5556,16005
30743,111352303281416,111352304060500,6.97813,-8.96382,12.6041,130,-20,16007
30746,111352304036833,111352304605125,6.97813,-8.96382,12.6041,123.042,-3.06162,16008
30748,111352304533875,111352305140166,6.97813,-8.96382,12.6041,130,-20,16009
30750,111352305032916,111352305676083,7.97343,-8.96375,12.608,130,-20,16010
30752,111352305532541,111352306212250,7.97343,-8.96375,12.608,123.934,-20,16011
30754,111352306033750,111352306738666,7.97347,-7.96742,12.6067,129.289,4.59699,16012
30756,111352306539708,111352307275250,7.97347,-7.96742,12.6067,123.934,-20,16013
30758,111352307035375,111352307815708,7.97347,-7.96742,12.6067,129.289,4.59699,16015
30761,111352307780375,111352308328583,7.97347,-7.96742,12.6067,123.934,-20,16016
30763,111352308280833,111352308845791,7.97347,-7.96742,12.6067,129.289,4.59699,16017
30765,111352308779291,111352309363166,7.97347,-7.96742,12.6067,125.863,-20,16018
30767,111352309281291,111352309882416,7.97347,-7.96742,12.6067,129.772,5.81263,16019
30769,111352309780708,111352310403291,7.97347,-7.96742,12.6067,129.079,-20,16020
30771,111352310279791,111352310925791,7.97347,-7.96742,12.6067,130,-7.06725,16021
30773,111352310780166,111352311447250,7.97349,-6.97077,12.6059,128.389,23.3875,16022
30775,111352311279875,111352311971000,7.97349,-6.97077,12.6059,130,-8.46125,16023
30777,111352311783250,111352312505208,7.97349,-6.97077,12.6059,129.113,21.3846,16024
30779,111352312275250,111352313046583,7.97349,-6.97077,12.6059,130,-10.0296,16026
30781,111352312777000,111352313596166,7.97349,-6.97077,12.6059,129.483,19.5055,16027
30784,111352313531916,111352314131416,7.97349,-6.97077,12.6059,130,-11.6448,16028
30786,111352314032000,111352314666333,7.97349,-6.97077,12.6059,129.707,17.7014,16029
30788,111352314533250,111352315198541,7.97349,-6.97077,12.6059,130,-13.3517,16030
30790,111352315033166,111352315725375,7.97352,-5.97393,12.6056,129.792,15.923,16031
30792,111352315535625,111352316249208,6.97822,-5.97399,12.6017,124.438,-8.67404,16032
30794,111352316035208,111352316790083,6.97822,-5.97399,12.6017,129.792,15.923,16034
30796,111352316535833,111352317329458,6.97822,-5.97399,12.6017,124.438,-8.67404,16035
30799,111352317281833,111352317862125,6.97822,-5.97399,12.6017,129.792,15.923,16036
30801,111352317782916,111352318397916,6.97822,-5.97399,12.6017,124.438,-8.67404,16037
30803,111352318281541,111352318932625,6.97822,-5.97399,12.6017,129.792,15.923,16038
30805,111352318777791,111352319470958,6.97822,-5.97399,12.6017,124.438,-8.67404,16039
30807,111352319287916,111352320016500,5.98238,-4.9771,12.5985,116.761,26.8816,16040
30809,111352319780875,111352320557166,5.98238,-4.9771,12.5985,124.438,-8.67404,16042
30812,111352320533625,111352321096375,5.98238,-4.9771,12.5985,116.761,26.8816,16043
30814,111352321034083,111352321645291,5.98238,-4.9771,12.5985,124.438,-8.67404,16044
30816,111352321533791,111352322181625,5.98238,-4.9771,12.5985,116.761,26.8816,16045
30818,111352322035166,111352322720333,4.98592,-4.97713,12.5955,111.406,2.28458,16046
30820,111352322532083,111352323248625,4.98592,-4.97713,12.5955,116.761,26.8816,16047
30822,111352323037166,111352323792166,4.98595,-3.98066,12.5964,109.084,62.4372,16049
30824,111352323524958,111352324296541,4.98595,-3.98066,12.5964,116.761,26.8816,16050
30827,111352324278083,111352324794333,4.98595,-3.98066,12.5964,109.084,62.4372,16051
30829,111352324778875,111352325304875,3.9889,-3.98067,12.5939,103.729,37.8402,16052
30831,111352325282125,111352325801666,3.9889,-3.98067,12.5939,109.084,62.4372,16053
30833,111352325782458,111352326331125,3.9889,-3.98067,12.5939,103.729,37.8402,16054
30835,111352326279500,111352326831875,3.9889,-3.98067,12.5939,109.084,62.4372,16055
30837,111352326777166,111352327351958,2.99151,-2.98459,12.5935,101.408,97.9928,16056
30839,111352327278666,111352327852833,2.99151,-2.98459,12.5935,109.084,62.4372,16057
30841,111352327778416,111352328354375,2.99151,-2.98459,12.5935,101.408,97.9928,16058
30843,111352328277875,111352328855416,2.99151,-2.98459,12.5935,109.084,62.4372,16059
30845,111352328778083,111352329362083,1.994,-2.98458,12.5923,101.408,97.9928,16060
30847,111352329278500,111352329860375,1.994,-2.98458,12.5923,109.084,62.4372,16061
30849,111352329778791,111352330361875,1.994,-2.98458,12.5923,101.408,97.9928,16062
30851,111352330278750,111352330863291,1.994,-2.98458,12.5923,109.084,62.4372,16063
30853,111352330778666,111352331364375,0.996721,-2.98458,12.5917,101.789,88.0994,16064
30855,111352331278500,111352331864916,0.996732,-1.98895,12.5937,107.144,112.696,16065
30857,111352331778791,111352332365958,0.996732,-1.98895,12.5937,101.789,88.0994,16066
30859,111352332270000,111352332866625,-1.85867e-05,-1.98898,12.5937,94.1128,123.655,16067
30861,111352332771333,111352333368208,-1.85867e-05,-1.98898,12.5937,101.789,88.0994,16068
30863,111352333271333,111352333870833,-1.85867e-05,-1.98898,12.5937,94.1128,123.655,16069
30865,111352333770875,111352334372083,-1.85867e-05,-1.98898,12.5937,101.789,88.0994,16070
30867,111352334279416,111352334872750,-0.996075,-1.98898,12.5943,94.1128,123.655,16071
30869,111352334778083,111352335374000,-0.996075,-1.98898,12.5943,101.789,88.0994,16072
30871,111352335278916,111352335875750,-0.996075,-1.98898,12.5943,94.4455,115.037,16073
30873,111352335779333,111352336377500,-0.996087,-0.993979,12.5968,99.8003,130,16074
30875,111352336279000,111352336879750,-1.99147,-0.994004,12.5978,94.4455,105.403,16075
30877,111352336776791,111352337415750,-1.99147,-0.994004,12.5978,99.8003,130,16076
30879,111352337279916,111352337934208,-1.99147,-0.994004,12.5978,94.4455,105.403,16077
30881,111352337780250,111352338454041,-1.99147,-0.994004,12.5978,99.8003,130,16078
30883,111352338280500,111352338970250,-2.98628,-0.994004,12.5992,94.4455,105.403,16079
30885,111352338780541,111352339510666,-2.98628,-0.994004,12.5992,99.8003,130,16080
30887,111352339277083,111352340032208,-2.98628,-0.994004,12.5992,94.4455,105.403,16081
30889,111352339778500,111352340544750,-2.98628,-0.994004,12.5992,100.111,121.949,16083
30891,111352340275041,111352341063791,-3.98069,-0.994003,12.601,94.2464,110.56,16084
30894,111352341032708,111352341588333,-3.98069,-0.994003,12.601,100.408,114.261,16085
30896,111352341528416,111352342094916,-3.98069,-0.994003,12.601,94.1867,112.106,16086
30898,111352342028083,111352342609375,-4.97494,-0.994002,12.603,87.4991,122.038,16087
30900,111352342528625,111352343110083,-4.97493,-3.25453e-05,12.606,92.854,130,16088
30902,111352343031958,111352343622416,-4.97493,-3.25453e-05,12.606,87.4991,105.403,16089
30904,111352343531750,111352344133416,-4.97493,-3.25453e-05,12.606,92.854,130,16090
30906,111352344027541,111352344640958,-4.97493,-3.25453e-05,12.606,87.4991,105.403,16091
30908,111352344528916,111352345142541,-5.96935,-3.17852e-05,12.6083,79.8225,130,16092
30910,111352345029375,111352345648291,-5.96935,-3.17852e-05,12.6083,87.4991,94.4444,16093
30912,111352345528291,111352346151000,-5.96935,-3.17852e-05,12.6083,79.8225,130,16094
30914,111352346027500,111352346651541,-5.96935,-3.17852e-05,12.6083,87.4991,94.4444,16095
30916,111352346527375,111352347174500,-5.96935,-3.17852e-05,12.6083,80.0766,123.415,16096
30918,111352347037541,111352347704166,-5.96935,-3.17852e-05,12.6083,87.2385,101.196,16097
30920,111352347534541,111352348230875,-6.9642,-1.92804e-05,12.611,80.2581,118.715,16098
30922,111352348033833,111352348749875,-6.9642,-1.92804e-05,12.611,87.1074,104.593,16099
30924,111352348536666,111352349287333,-6.9642,-1.92804e-05,12.611,80.3528,116.262,16101
30926,111352349035000,111352349841708,-6.9642,-1.92804e-05,12.611,87.0401,106.336,16102
30929,111352349784916,111352350392916,-6.9642,-1.92804e-05,12.611,80.4207,114.502,16103
30931,111352350285791,111352350925583,-6.9642,-1.92804e-05,12.611,87.0108,107.096,16104
30933,111352350780541,111352351470333,-6.9642,-1.92804e-05,12.611,80.4415,113.963,16105
30935,111352351280083,111352352008083,-7.95977,4.25356e-06,12.6139,73.9639,118.455,16106
30937,111352351779166,111352352552208,-7.95977,4.25356e-06,12.6139,80.4522,113.684,16108
30940,111352352533416,111352353099416,-7.95977,4.25356e-06,12.6139,73.953,118.737,16109
30942,111352353032916,111352353647333,-7.95977,4.25356e-06,12.6139,80.4569,113.564,16110
30944,111352353535250,111352354181291,-7.95977,4.25356e-06,12.6139,73.9496,118.823,16111
30946,111352354033291,111352354704916,-7.95977,4.25356e-06,12.6139,80.4593,113.502,16112
30948,111352354535250,111352355230750,-7.95977,4.25356e-06,12.6139,73.9479,118.868,16113
30950,111352355034250,111352355749750,-7.95977,4.25356e-06,12.6139,78.3754,115.224,16114
30952,111352355535500,111352356288791,-7.95977,4.25356e-06,12.6139,73.4204,119.334,16116
30954,111352356032708,111352356836083,-7.95977,4.25356e-06,12.6139,75.1994,117.878,16117
30957,111352356782666,111352357365541,-7.95977,4.25356e-06,12.6139,72.4604,120.157,16118
30959,111352357287000,111352357895000,-7.95977,4.25356e-06,12.6139,72.6406,120.023,16119
30961,111352357781291,111352358433791,-7.95977,4.25356e-06,12.6139,70.7264,121.62,16120
30963,111352358278083,111352358981750,-7.95977,4.25356e-06,12.6139,70.3197,121.972,16121
30965,111352358781791,111352359508000,-7.95977,4.25356e-06,12.6139,68.8311,123.217,16122
30967,111352359288416,111352360054666,-7.95977,4.25356e-06,12.6139,68.1162,123.823,16124
30970,111352360033500,111352360586208,-7.95979,-0.99399,12.6109,68.0434,94.7838,16125
30972,111352360532208,111352361115625,-7.95979,-0.99399,12.6109,65.9863,125.614,16126
30974,111352361038333,111352361650375,-7.95979,-0.99399,12.6109,66.0091,96.4945,16127
30976,111352361536166,111352362180125,-6.96422,-0.994006,12.6079,71.364,121.092,16128
30978,111352362034833,111352362716458,-6.96422,-0.994006,12.6079,66.0091,96.4945,16129
30980,111352362533916,111352363256708,-6.96422,-0.994006,12.6079,71.364,121.092,16130
30982,111352363029500,111352363800916,-6.96422,-0.994006,12.6079,66.0091,96.4945,16132
30985,111352363783208,111352364344416,-6.96422,-0.994006,12.6079,71.5424,116.467,16133
30987,111352364287541,111352364876666,-6.96422,-0.994006,12.6079,65.7691,102.712,16134
30989,111352364787625,111352365413416,-6.96422,-0.994006,12.6079,71.7918,110.006,16135
30991,111352365278666,111352365950458,-6.96422,-0.994006,12.6079,65.6717,105.235,16136
30993,111352365779875,111352366484166,-5.96938,-0.994,12.6053,71.9434,106.08,16137
30995,111352366287041,111352367018041,-5.96939,-1.98899,12.6028,66.5885,81.483,16138
30997,111352366781166,111352367552541,-5.96939,-1.98899,12.6028,71.9434,106.08,16140
30999,111352367284375,111352368099250,-5.96939,-1.98899,12.6028,66.5885,81.483,16141
31002,111352368033750,111352368629875,-5.96939,-1.98899,12.6028,71.9434,106.08,16142
31004,111352368536500,111352369159250,-4.97495,-1.98897,12.6004,79.62,70.5243,16143
31006,111352369036625,111352369695166,-4.97495,-1.98897,12.6004,71.9434,106.08,16144
31008,111352369535916,111352370221708,-4.97495,-1.98897,12.6004,79.62,70.5243,16145
31010,111352370035250,111352370745708,-4.97495,-1.98897,12.6004,72.0596,103.07,16146
31012,111352370536625,111352371281125,-4.97495,-1.98897,12.6004,79.4035,76.1341,16147
31014,111352371035666,111352371819916,-3.9807,-1.98896,12.5984,85.4038,84.0073,16149
31017,111352371784375,111352372376541,-3.98071,-2.9846,12.5964,80.049,59.4103,16150
31019,111352372286375,111352372914708,-3.98071,-2.9846,12.5964,85.4038,84.0073,16151
31021,111352372785708,111352373463958,-2.98631,-2.98458,12.5947,93.0805,48.4517,16152
31023,111352373285333,111352373990333,-2.98631,-2.98458,12.5947,85.4038,84.0073,16153
31025,111352373778541,111352374511750,-2.98631,-2.98458,12.5947,93.0805,48.4517,16154
31027,111352374283666,111352375044666,-2.98631,-2.98458,12.5947,85.4038,84.0073,16156
31030,111352375028750,111352375568833,-1.99149,-2.98458,12.5933,93.0805,48.4517,16157
31032,111352375526125,111352376091208,-1.99151,-3.9807,12.5918,87.7256,23.8547,16158
31034,111352376040208,111352376625833,-1.99151,-3.9807,12.5918,93.0805,48.4517,16159
31036,111352376535083,111352377161166,-1.99151,-3.9807,12.5918,87.7256,23.8547,16160
31038,111352377032583,111352377689750,-0.996091,-3.98069,12.5908,93.0805,48.4517,16161
31040,111352377532416,111352378215875,-0.996091,-3.98069,12.5908,87.7256,23.8547,16162
31042,111352378038250,111352378747250,-0.996091,-3.98069,12.5908,93.0805,48.4517,16163
31044,111352378524625,111352379256625,-1.79486e-05,-3.9807,12.5903,100.757,12.8961,16164
31046,111352379018625,111352379802958,-1.79486e-05,-3.9807,12.5903,93.1493,46.6685,16166
31049,111352379774833,111352380347541,-1.80323e-05,-4.97717,12.5894,100.826,11.1129,16167
31051,111352380276458,111352380881791,-1.80323e-05,-4.97717,12.5894,93.1493,46.6685,16168
31053,111352380781583,111352381429083,0.99671,-4.97715,12.5894,100.826,11.1129,16169
31055,111352381285125,111352381971250,0.99671,-4.97715,12.5894,93.1493,46.6685,16170
31057,111352381783708,111352382500791,0.99671,-4.97715,12.5894,100.826,11.1129,16171
31059,111352382289958,111352383045625,1.994,-4.97714,12.59,106.181,35.7099,16173
31061,111352382784125,111352383581708,1.994,-4.97714,12.59,100.826,11.1129,16174
31064,111352383533458,111352384116583,1.99398,-5.97405,12.5897,108.503,-20,16175
31066,111352384033458,111352384655083,1.99398,-5.97405,12.5897,100.826,15.5556,16176
31068,111352384533541,111352385186333,2.99148,-5.97403,12.5909,108.503,-20,16177
31070,111352385033583,111352385711166,2.99148,-5.97403,12.5909,100.826,15.5556,16178
31072,111352385538000,111352386235458,2.99148,-5.97403,12.5909,108.503,-20,16179
31074,111352386036291,111352386787833,3.98888,-5.97402,12.5928,113.857,4.59699,16181
31076,111352386537500,111352387314708,3.98888,-5.97402,12.5928,108.503,-20,16182
31079,111352387285083,111352387854833,3.98885,-6.97085,12.593,116.179,-20,16183
31081,111352387784958,111352388388458,3.98885,-6.97085,12.593,108.503,15.5556,16184
31083,111352388284625,111352388926875,4.98588,-6.97084,12.5955,116.179,-20,16185
31085,111352388782291,111352389495708,4.98588,-6.97084,12.5955,108.503,15.5556,16186
31087,111352389284666,111352390035375,4.98588,-6.97084,12.5955,116.179,-20,16187
31089,111352389789250,111352390571208,4.98588,-6.97084,12.5955,108.503,15.5556,16189
31092,111352390535333,111352391116583,5.98234,-6.97084,12.5985,116.179,-20,16190
31094,111352391033625,111352391651875,5.98234,-6.97084,12.5985,108.893,5.4533,16191
31096,111352391538750,111352392185416,5.98232,-7.96747,12.5993,116.569,-20,16192
31098,111352392031083,111352392718500,5.98232,-7.96747,12.5993,108.893,15.5556,16193
31100,111352392534583,111352393244041,5.98232,-7.96747,12.5993,116.569,-20,16194
31102,111352393036958,111352393778291,5.98232,-7.96747,12.5993,108.893,15.5556,16195
31104,111352393535666,111352394305708,6.97817,-7.96746,12.6028,116.569,-20,16197
31107,111352394280791,111352394840708,6.97817,-7.96746,12.6028,108.893,15.5556,16198
31109,111352394779208,111352395370000,6.97817,-7.96746,12.6028,116.569,-20,16199
31111,111352395284750,111352395906375,6.97817,-7.96746,12.6028,109.104,10.0775,16200
31113,111352395779125,111352396436666,6.97817,-7.96746,12.6028,116.622,-20,16201
31115,111352396285041,111352396987208,6.97813,-8.96382,12.6041,111.267,-20,16202
31117,111352396779125,111352397523208,6.97813,-8.96382,12.6041,116.622,4.59699,16203
31119,111352397278541,111352398053083,7.97343,-8.96375,12.608,124.298,-20,16205
31122,111352398028750,111352398581958,7.97343,-8.96375,12.608,116.622,15.5556,16206
31124,111352398530041,111352399102875,7.97343,-8.96375,12.608,124.298,-20,16207
31126,111352399028708,111352399616333,7.97343,-8.96375,12.608,116.622,15.5556,16208
31128,111352399525875,111352400130333,7.97343,-8.96375,12.608,124.298,-20,16209
31130,111352400030166,111352400636458,7.97343,-8.96375,12.608,116.96,6.79514,16210
31132,111352400532458,111352401150833,7.97343,-8.96375,12.608,124.422,-20,16211
31134,111352401031541,111352401662916,7.97343,-8.96375,12.608,119.69,-7.94625,16212
31136,111352401528666,111352402186041,7.97343,-8.96375,12.608,125.236,-20,16213
31138,111352402040666,111352402719208,7.97343,-8.96375,12.608,123.424,-16.8924,16214
31140,111352402538416,111352403251000,7.97343,-8.96375,12.608,126.869,-20,16215
31142,111352403036791,111352403774833,7.97338,-9.95978,12.6098,127.627,-20,16216
31144,111352403523875,111352404303708,7.97338,-9.95978,12.6098,128.549,8.32458,16218
31147,111352404284333,111352404834041,7.97338,-9.95978,12.6098,130,-20,16219
31149,111352404783583,111352405379666,7.97338,-9.95978,12.6098,130,8.82449,16220
31151,111352405281250,111352405917000,7.97338,-9.95978,12.6098,130,-20,16221
31153,111352405778208,111352406447291,7.97338,-9.95978,12.6098,130,9.0072,16222
31155,111352406283750,111352406987000,7.97338,-9.95978,12.6098,130,-20,16223
31157,111352406777000,111352407521166,7.97338,-9.95978,12.6098,130,0.832186,16224
31159,111352407282750,111352408059583,7.97338,-9.95978,12.6098,130,-20,16226
31162,111352408036875,111352408591083,6.97809,-9.95983,12.6059,123.254,-8.55912,16227
31164,111352408535166,111352409125791,6.97809,-9.95983,12.6059,130,-20,16228
31166,111352409035416,111352409660500,6.97809,-9.95983,12.6059,123.478,-14.3522,16229
31168,111352409534083,111352410190166,6.97809,-9.95983,12.6059,130,-20,16230
31170,111352410035041,111352410730625,6.97809,-9.95983,12.6059,123.593,-17.3398,16231
31172,111352410535375,111352411254708,6.97809,-9.95983,12.6059,130,-20,16232
31174,111352411036541,111352411788916,6.97809,-9.95983,12.6059,123.653,-18.8804,16234
31176,111352411535458,111352412334166,6.97809,-9.95983,12.6059,130,-20,16235
31179,111352412277166,111352412866875,5.98226,-9.95985,12.6024,123.688,-19.8066,16236
31181,111352412778083,111352413395916,5.98226,-9.95985,12.6024,130,-20,16237
31183,111352413283791,111352413944000,5.98226,-9.95985,12.6024,123.702,-20,16238
31185,111352413779083,111352414480833,5.98226,-9.95985,12.6024,130,-20,16239
31187,111352414287958,111352415020916,5.98226,-9.95985,12.6024,123.708,-20,16240
31189,111352414780041,111352415559000,4.98581,-9.95989,12.5994,117.43,-20,16242
31192,111352415529250,111352416107000,4.98581,-9.95989,12.5994,124.173,-20,16243
31194,111352416034208,111352416642375,4.98581,-9.95989,12.5994,117.891,-20,16244
31196,111352416535208,111352417177083,4.98581,-9.95989,12.5994,124.636,-20,16245
31198,111352417034833,111352417706708,3.98879,-9.95992,12.597,118.353,-20,16246
31200,111352417534583,111352418233458,3.98879,-9.95992,12.597,125.099,-20,16247
31202,111352418030625,111352418758791,3.98879,-9.95992,12.597,118.816,-20,16248
31204,111352418540375,111352419290958,3.98879,-9.95992,12.597,125.562,-20,16250
31206,111352419034625,111352419831583,2.99139,-9.95993,12.5952,119.278,-20,16251
31209,111352419781083,111352420378000,2.99139,-9.95993,12.5952,126.025,-20,16252
31211,111352420277500,111352420907166,2.99142,-8.96391,12.5933,118.348,15.5556,16253
31213,111352420782875,111352421442333,2.99142,-8.96391,12.5933,126.025,-20,16254
31215,111352421278375,111352421979208,1.99395,-8.96391,12.5921,118.348,15.5556,16255
31217,111352421783958,111352422553291,1.99395,-8.96391,12.5921,126.025,-20,16257
31220,111352422534416,111352423100041,1.99395,-8.96391,12.5921,118.348,15.5556,16258
31222,111352423034875,111352423638791,0.996678,-8.96392,12.5916,112.993,-9.04138,16259
31224,111352423533541,111352424174875,0.996678,-8.96392,12.5916,118.348,15.5556,16260
31226,111352424033166,111352424707083,0.996678,-8.96392,12.5916,112.993,-9.04138,16261
31228,111352424535875,111352425234666,0.996678,-8.96392,12.5916,118.948,0.0190681,16262
31230,111352425026791,111352425762041,-5.55124e-05,-8.96394,12.5916,113.196,-14.2908,16263
31232,111352425524166,111352426300208,-5.55124e-05,-8.96394,12.5916,119.52,-14.8136,16265
31235,111352426276000,111352426840375,-5.55124e-05,-8.96394,12.5916,113.454,-20,16266
31237,111352426782041,111352427376708,-0.996095,-7.96758,12.5908,105.777,15.5556,16267
31239,111352427278125,111352427906541,-0.996095,-7.96758,12.5908,113.454,-20,16268
31241,111352427783625,111352428446625,-0.996095,-7.96758,12.5908,105.777,15.5556,16269
31243,111352428286125,111352429001541,-0.996095,-7.96758,12.5908,113.454,-20,16270
31245,111352428781666,111352429529666,-1.99148,-7.96757,12.5918,105.777,15.5556,16271
31247,111352429281416,111352430065208,-1.99148,-7.96757,12.5918,113.454,-20,16273
31250,111352430039333,111352430599333,-1.99148,-7.96757,12.5918,105.777,15.5556,16274
31252,111352430540416,111352431139333,-2.98629,-7.96756,12.5932,100.422,-9.04138,16275
31254,111352431035458,111352431666541,-2.98629,-7.96756,12.5932,106.343,0.89622,16276
31256,111352431534375,111352432198833,-2.9863,-6.97088,12.5924,98.6662,36.4518,16277
31258,111352432035333,111352432724833,-2.9863,-6.97088,12.5924,106.343,0.89622,16278
31260,111352432536583,111352433254041,-3.98068,-6.97086,12.5941,98.6662,36.4518,16279
31262,111352433037458,111352433788833,-3.98068,-6.97086,12.5941,106.343,0.89622,16281
31264,111352433537166,111352434329583,-3.98068,-6.97086,12.5941,98.6662,36.4518,16282
31267,111352434275791,111352434869916,-3.98068,-6.97086,12.5941,106.343,0.89622,16283
31269,111352434783333,111352435406833,-4.97495,-6.97084,12.5962,98.6662,36.4518,16284
31271,111352435278708,111352435957291,-4.97495,-6.97084,12.5962,106.343,0.89622,16285
31273,111352435783500,111352436491375,-4.97496,-5.97403,12.5959,98.6662,36.4518,16286
31275,111352436288291,111352437036916,-4.97496,-5.97403,12.5959,106.343,0.89622,16287
31277,111352436779708,111352437571916,-5.9694,-5.97403,12.5982,98.6662,36.4518,16289
31280,111352437533875,111352438108750,-5.9694,-5.97403,12.5982,106.343,0.89622,16290
31282,111352438033958,111352438644250,-5.9694,-5.97403,12.5982,98.6662,36.4518,16291
31284,111352438534875,111352439193208,-5.9694,-5.97403,12.5982,106.343,0.89622,16292
31286,111352439034541,111352439730458,-5.9694,-5.97403,12.5982,98.6662,36.4518,16293
31288,111352439534458,111352440256250,-6.96427,-5.974,12.6008,93.3113,11.8548,16294
31290,111352440039500,111352440788708,-6.96425,-4.97716,12.6011,98.6662,36.4518,16296
31292,111352440538416,111352441329416,-6.96425,-4.97716,12.6011,93.3113,11.8548,16297
31295,111352441279166,111352441877250,-6.96425,-4.97716,12.6011,98.6662,36.4518,16298
31297,111352441778416,111352442409875,-6.96425,-4.97716,12.6011,93.3113,11.8548,16299
31299,111352442286833,111352442946208,-6.96425,-4.97716,12.6011,98.6662,36.4518,16300
